Date,NodeID,FrameID,MeasurementCounter,PlantTemp1,PlantTemp2,PlantTemp3,PlantTemp4,PlantTemp5,PlantTemp6,AirTempLoc,Humidity,AirTemp
2020-01-24 14-00-11,24,16,3751,,,,,,,,,3.312
2020-01-24 14-00-11,24,17,,7.19,7.37,7.47,,,,,,3.312
2020-01-24 14-00-11,24,18,,7.19,7.37,7.47,6.25,7.09,7.91,,,7.437
2020-01-24 14-00-11,24,19,,7.19,7.37,7.47,6.25,7.09,7.91,5.5,105.55266860450001,7.437
2020-01-24 14-00-14,10,16,24012,,,,,,,,,3.312
2020-01-24 14-00-14,10,17,,75.36,116.98,122.34,,,,,,3.312
2020-01-24 14-00-14,10,18,,75.36,116.98,122.34,44.11,40.95,40.96,,,7.437
2020-01-24 14-00-15,11,16,1320,,,,,,,,,3.312
2020-01-24 14-00-15,11,17,,8.23,8.33,9.43,,,,,,3.312
2020-01-24 14-00-15,11,18,,8.23,8.33,9.43,8.71,7.73,6.29,,,7.437
2020-01-24 14-00-15,11,19,,8.23,8.33,9.43,8.71,7.73,6.29,7.16,89.39603352050001,7.437
2020-01-24 14-00-15,12,16,3797,,,,,,,,,3.312
2020-01-24 14-00-15,12,17,,7.79,6.93,7.37,,,,,,3.312
2020-01-24 14-00-15,12,18,,7.79,6.93,7.37,6.83,6.61,6.25,,,7.437
2020-01-24 14-00-15,12,19,,7.79,6.93,7.37,6.83,6.61,6.25,7.44,82.2187061605,7.437
2020-01-24 14-00-16,13,16,3848,,,,,,,,,3.312
2020-01-24 14-00-16,13,17,,9.35,10.13,8.37,,,,,,3.312
2020-01-24 14-00-16,13,18,,9.35,10.13,8.37,7.19,6.97,7.27,,,7.437
2020-01-24 14-00-16,13,19,,9.35,10.13,8.37,7.19,6.97,7.27,7.31,84.3148905445,7.437
2020-01-24 14-00-16,14,16,2656,,,,,,,,,3.312
2020-01-24 14-00-16,14,17,,7.05,7.97,7.41,,,,,,3.312
2020-01-24 14-00-16,14,18,,7.05,7.97,7.41,9.03,8.37,8.55,,,7.437
2020-01-24 14-00-16,14,19,,7.05,7.97,7.41,9.03,8.37,8.55,6.56,85.9456307245,7.437
2020-01-24 14-00-17,15,16,1310,,,,,,,,,3.312
2020-01-24 14-00-17,15,17,,8.45,8.97,7.95,,,,,,3.312
2020-01-24 14-00-17,15,18,,8.45,8.97,7.95,7.01,7.91,8.61,,,7.437
2020-01-24 14-00-17,15,19,,8.45,8.97,7.95,7.01,7.91,8.61,7.84,81.53510996050001,7.437
2020-01-24 14-00-17,16,16,1316,,,,,,,,,3.312
2020-01-24 14-00-17,16,17,,6.43,9.25,6.53,,,,,,3.312
2020-01-24 14-00-17,16,18,,6.43,9.25,6.53,7.51,7.61,7.29,,,7.437
2020-01-24 14-00-17,16,19,,6.43,9.25,6.53,7.51,7.61,7.29,5.45,91.3769775125,7.437
2020-01-24 14-00-18,17,16,1294,,,,,,,,,3.312
2020-01-24 14-00-18,17,17,,8.71,9.11,8.37,,,,,,3.312
2020-01-24 14-00-18,17,18,,8.71,9.11,8.37,9.03,7.47,7.97,,,7.437
2020-01-24 14-00-18,17,19,,8.71,9.11,8.37,9.03,7.47,7.97,6.52,88.34386611250001,7.437
2020-01-24 14-00-18,18,16,1263,,,,,,,,,3.312
2020-01-24 14-00-19,18,17,,7.05,7.61,6.53,,,,,,3.312
2020-01-24 14-00-19,18,18,,7.05,7.61,6.53,6.79,7.01,6.33,,,7.437
2020-01-24 14-00-19,18,19,,7.05,7.61,6.53,6.79,7.01,6.33,6.16,102.7069965445,7.437
2020-01-24 14-00-19,19,16,3824,,,,,,,,,3.312
2020-01-24 14-00-19,19,17,,7.29,8.15,8.59,,,,,,3.312
2020-01-24 14-00-19,19,18,,7.29,8.15,8.59,8.69,8.13,7.05,,,7.437
2020-01-24 14-00-19,19,19,,7.29,8.15,8.59,8.69,8.13,7.05,6.71,84.3713016605,7.437
2020-01-24 14-00-19,20,16,25933,,,,,,,,,3.312
