TempPlant1,TempPlant2,TempPlant6,Air_temp_loc,Humedity,air_temp,Ambient_1_6,Date
0.71,1.09,0.63,0.66,108.4104096445,3.25,-0.375,2020-02-26 00-00-26
0.63,1.25,0.43,0.66,108.4104096445,3.25,-0.375,2020-02-26 00-01-26
0.63,1.01,0.47,0.68,108.4610769605,3.187,-0.312,2020-02-26 00-02-26
0.59,1.13,0.33,0.66,108.4104096445,3.187,-0.312,2020-02-26 00-03-26
0.79,1.05,0.43,0.66,108.4610769605,3.125,-0.25,2020-02-26 00-04-26
0.47,1.41,0.59,0.68,108.4610769605,3.125,-0.25,2020-02-26 00-05-26
0.55,1.37,0.47,0.66,108.4610769605,3.062,-0.25,2020-02-26 00-06-26
0.55,1.17,0.43,0.66,108.4610769605,3.062,-0.25,2020-02-26 00-07-26
0.51,1.37,0.13,0.67,108.4610769605,3.062,-0.25,2020-02-26 00-08-26
0.43,1.37,0.05,0.66,108.4610769605,3,-0.187,2020-02-26 00-09-26
0.59,1.41,0.63,0.68,108.4610769605,3,-0.187,2020-02-26 00-10-26
0.43,1.13,0.29,0.66,108.4610769605,3,-0.187,2020-02-26 00-11-26
0.59,1.37,0.21,0.68,108.4610769605,3,-0.125,2020-02-26 00-12-26
0.63,1.05,0.25,0.66,108.4610769605,2.937,-0.125,2020-02-26 00-13-26
0.33,1.25,0.25,0.68,108.4610769605,2.937,-0.187,2020-02-26 00-14-26
0.71,1.33,0.71,0.66,108.4610769605,2.937,-0.25,2020-02-26 00-15-26
0.59,1.17,0.21,0.66,108.4610769605,2.937,-0.25,2020-02-26 00-16-26
0.55,1.09,0.41,0.68,108.4610769605,2.875,-0.312,2020-02-26 00-17-26
0.47,1.37,0.51,0.66,108.4610769605,2.875,-0.312,2020-02-26 00-18-26
0.59,1.01,0.25,0.66,108.4610769605,2.875,-0.375,2020-02-26 00-19-26
0.37,0.91,0.21,0.66,108.4610769605,2.875,-0.437,2020-02-26 00-20-26
0.37,1.25,0.55,0.66,108.4610769605,2.812,-0.437,2020-02-26 00-21-26
0.59,1.41,0.55,0.66,108.4610769605,2.812,-0.5,2020-02-26 00-22-26
0.63,1.05,0.71,0.66,108.486405832,2.812,-0.562,2020-02-26 00-23-26
0.13,1.05,0.25,0.66,108.4610769605,2.75,-0.562,2020-02-26 00-24-26
0.63,1.05,0.67,0.66,108.4610769605,2.75,-0.562,2020-02-26 00-25-26
0.25,1.05,0.43,0.65,108.51173151250002,2.687,-0.562,2020-02-26 00-26-26
0.17,0.87,0.43,0.65,108.4610769605,2.687,-0.562,2020-02-26 00-27-26
0.29,1.05,-0.18000000000006366,0.67,108.4610769605,2.625,-0.625,2020-02-26 00-28-26
0.51,1.05,0.33,0.67,108.51173151250002,2.625,-0.625,2020-02-26 00-29-26
0.79,1.13,0.33,0.66,108.51173151250002,2.562,-0.625,2020-02-26 00-30-26
0.71,1.41,0.09,0.67,108.4610769605,2.5,-0.625,2020-02-26 00-31-26
0.59,1.05,0.33,0.66,108.486405832,2.5,-0.625,2020-02-26 00-32-26
0.37,1.21,0.29,0.66,108.51173151250002,2.437,-0.687,2020-02-26 00-33-26
0.91,1.21,0.43,0.64,108.51173151250002,2.437,-0.687,2020-02-26 00-34-26
0.59,1.29,0.25,0.66,108.51173151250002,2.375,-0.687,2020-02-26 00-35-26
0.55,0.97,0.83,0.64,108.4610769605,2.375,-0.687,2020-02-26 00-36-26
0.83,1.47,0.55,0.66,108.51173151250002,2.312,-0.687,2020-02-26 00-37-26
0.63,1.17,0.09,0.65,108.51173151250002,2.25,-0.75,2020-02-26 00-38-26
1.29,1.17,0.33,0.67,108.4610769605,2.25,-0.75,2020-02-26 00-39-26
0.67,1.17,0.33,0.64,108.51173151250002,2.187,-0.75,2020-02-26 00-40-26
0.41,1.13,0.17,0.66,108.51173151250002,2.125,-0.75,2020-02-26 00-41-26
1.05,1.05,0.25,0.64,108.51173151250002,2.125,-0.687,2020-02-26 00-42-26
0.79,1.01,0.09,0.64,108.51173151250002,2.062,-0.625,2020-02-26 00-43-26
0.95,1.17,0.01,0.66,108.51173151250002,2.062,-0.625,2020-02-26 00-44-26
0.63,1.17,0.63,0.65,108.51173151250002,2,-0.687,2020-02-26 00-45-26
0.55,1.05,0.71,0.65,108.51173151250002,2,-0.75,2020-02-26 00-46-26
0.67,1.25,0.43,0.66,108.51173151250002,1.937,-0.75,2020-02-26 00-47-26
0.33,1.47,-0.01999999999998181,0.66,108.51173151250002,1.937,-0.812,2020-02-26 00-48-26
0.59,1.51,0.37,0.64,108.53705400200002,1.937,-0.812,2020-02-26 00-49-26
0.79,1.09,0.25,0.64,108.51173151250002,1.875,-0.812,2020-02-26 00-50-26
0.75,1.25,0.25,0.63,108.51173151250002,1.812,-0.812,2020-02-26 00-51-26
0.75,1.17,0.25,0.65,108.56237330050001,1.812,-0.875,2020-02-26 00-52-26
0.75,1.01,0.83,0.64,108.56237330050001,1.812,-0.875,2020-02-26 00-53-26
0.83,1.09,0.41,0.66,108.51173151250002,1.75,-0.812,2020-02-26 00-54-26
0.55,1.13,0.55,0.64,108.53705400200002,1.75,-0.812,2020-02-26 00-55-26
0.71,1.17,0.17,0.66,108.56237330050001,1.687,-0.812,2020-02-26 00-56-26
0.75,1.29,0.29,0.64,108.56237330050001,1.75,-0.812,2020-02-26 00-57-26
0.91,1.17,0.37,0.64,108.56237330050001,1.687,-0.875,2020-02-26 00-58-26
0.63,1.25,0.29,0.63,108.56237330050001,1.687,-0.937,2020-02-26 00-59-26
0.79,1.17,0.47,0.63,108.56237330050001,1.687,-0.937,2020-02-26 01-00-26
0.43,1.47,0.21,0.62,108.56237330050001,1.625,-1,2020-02-26 01-01-26
0.25,1.17,0.29,0.62,108.56237330050001,1.562,-0.937,2020-02-26 01-02-26
0.41,1.25,0.29,0.61,108.56237330050001,1.562,-0.937,2020-02-26 01-03-26
