TempPlant1,TempPlant4,TempPlant6,Air_temp_loc,Humedity,air_temp,Ambient_1_6,Date
3.15,2.91,3.63,4.18,57.354806368,5.062,3.875,2020-02-09 00-00-20
3.15,2.91,3.63,4.18,57.354806368,5.062,3.875,2020-02-09 00-00-21
3.23,2.95,3.41,4.24,57.88320452450001,5.062,3.937,2020-02-09 00-01-21
2.95,3.03,3.23,4.22,58.131543380500005,5.062,3.937,2020-02-09 00-02-20
3.03,2.99,3.15,4.19,58.34867235200001,5.062,3.937,2020-02-09 00-03-20
2.99,2.59,3.67,4.19,57.821087900500004,5.062,3.937,2020-02-09 00-04-20
3.15,2.59,4.05,4.22,57.51031332050001,5.062,3.937,2020-02-09 00-05-21
2.89,3.11,3.45,4.24,57.790024802000005,5.062,3.937,2020-02-09 00-06-21
3.19,2.81,3.93,4.25,57.75895851250001,5.062,3.937,2020-02-09 00-07-21
2.69,2.73,3.63,4.28,57.479218312,5.062,3.937,2020-02-09 00-08-20
3.45,2.59,3.49,4.28,57.821087900500004,5.062,3.937,2020-02-09 00-09-20
2.95,2.91,3.33,4.29,57.88320452450001,5,3.875,2020-02-09 00-10-20
3.33,2.69,3.59,4.28,57.85214780800001,5.062,3.875,2020-02-09 00-11-20
3.67,2.95,3.53,4.27,57.54140513800001,5.062,3.875,2020-02-09 00-13-21
3.25,2.89,3.75,4.28,57.88320452450001,5.062,3.875,2020-02-09 00-14-21
3.33,2.95,3.45,4.26,57.821087900500004,5.062,3.812,2020-02-09 00-15-20
3.29,3.07,3.81,4.24,57.60357920000001,5,3.812,2020-02-09 00-16-20
3.11,3.15,3.63,4.22,57.5724937645,5,3.75,2020-02-09 00-18-21
3.15,3.19,3.71,4.2,57.29258125000001,5,3.687,2020-02-09 00-19-21
3.29,2.73,3.67,4.17,57.5724937645,4.937,3.687,2020-02-09 00-20-21
3.03,2.95,3.45,4.12,57.5724937645,4.937,3.687,2020-02-09 00-21-20
2.91,2.81,3.41,4.06,57.105829312000004,4.875,3.625,2020-02-09 00-22-20
3.07,2.85,3.29,4,56.66962805000001,4.875,3.562,2020-02-09 00-23-20
2.61,2.25,3.07,3.9,56.01415346450001,4.812,3.5,2020-02-09 00-25-19
2.77,2.27,3.37,3.88,55.826616540500005,4.75,3.5,2020-02-09 00-26-21
2.89,2.47,2.77,3.88,56.26402400050001,4.75,3.5,2020-02-09 00-27-20
2.61,2.55,3.29,3.86,55.889141612500005,4.75,3.5,2020-02-09 00-28-20
2.43,2.47,3.15,3.82,56.01415346450001,4.687,3.5,2020-02-09 00-29-20
2.35,2.17,3.03,3.79,56.04539845000001,4.687,3.5,2020-02-09 00-30-20
