Date,NodeID,FrameID,MeasurementCounter,PlantTemp1,PlantTemp2,PlantTemp3,PlantTemp4,PlantTemp5,PlantTemp6,AirTempLoc,Humidity,AirTemp,AirTemp_1
2020-02-14 23-00-20,21,16,29627,5.37,6.03,5.27,5.41,5.73,5.27,5.46,93.93831376450001,7.062,4.75
2020-02-14 23-01-20,21,16,29628,5.41,6.25,6.11,6.17,5.95,5.01,5.42,93.96541045000001,7.062,4.75
2020-02-14 23-02-20,21,16,29629,5.45,6.11,5.95,5.73,6.07,5.19,5.46,93.9925039445,7.062,4.75
2020-02-14 23-03-20,21,16,29630,5.51,6.47,5.51,5.81,5.77,5.51,5.52,94.04668136050002,7.062,4.875
2020-02-14 23-04-20,21,16,29631,5.19,6.11,5.85,5.71,5.77,5.19,5.54,94.07376528200001,7.062,4.875
2020-02-14 23-05-20,21,16,29632,5.33,6.29,5.63,5.77,5.71,5.55,5.54,94.1008460125,7.125,4.875
2020-02-14 23-06-20,21,16,29633,5.45,5.99,5.63,5.67,5.81,5.19,5.5,94.127923552,7.125,4.875
2020-02-14 23-07-19,21,16,29634,5.51,5.77,5.73,5.67,5.63,5.07,5.5,94.1008460125,7.125,4.875
2020-02-14 23-08-19,21,16,29635,5.45,5.73,5.77,5.51,5.81,5.05,5.48,94.1549979005,7.125,4.875
2020-02-14 23-09-20,21,16,29636,5.29,5.95,5.45,5.55,5.71,5.19,5.45,94.1549979005,7.125,4.875
2020-02-14 23-11-20,21,16,29638,5.19,6.29,6.07,5.81,5.99,5.05,5.42,94.23620180000002,7.125,4.812
2020-02-14 23-12-20,21,16,29639,5.45,6.03,5.89,5.33,5.71,5.33,5.42,94.3173769805,7.125,4.875
2020-02-14 23-13-20,21,16,29640,5.45,5.99,5.93,5.73,5.63,5.23,5.44,94.4255658805,7.187,4.875
2020-02-14 23-14-19,21,16,29641,5.45,5.93,5.51,5.85,5.41,5.33,5.46,94.47964118450001,7.187,4.875
2020-02-14 23-15-20,21,16,29642,5.29,6.03,5.73,5.63,5.49,5.19,5.46,94.56073020800001,7.187,4.937
2020-02-14 23-16-20,21,16,29643,5.41,6.35,5.95,5.67,5.63,5.45,5.49,94.64179051250001,7.187,5
2020-02-14 23-17-20,21,16,29644,5.33,6.39,6.17,5.67,5.77,5.07,5.52,94.69581476050001,7.187,5
2020-02-14 23-18-20,21,16,29645,5.55,6.21,6.07,5.49,5.71,5.41,5.55,94.80382496450001,7.187,5
2020-02-14 23-19-20,21,16,29646,5.45,5.95,6.13,5.55,5.77,5.05,5.56,94.85781092050001,7.187,5.062
2020-02-14 23-20-20,21,16,29647,5.37,6.17,5.99,5.67,5.59,5.45,5.57,94.9117841125,7.187,5.125
2020-02-14 23-21-20,21,16,29648,5.55,6.21,5.95,5.81,5.93,5.15,5.6,95.0196922045,7.187,5.125
2020-02-14 23-22-15,21,16,29649,5.37,6.33,5.55,5.73,5.71,5.01,5.6,95.0736271045,7.125,5.187
2020-02-14 23-23-20,21,16,29650,5.29,6.47,5.81,5.67,5.85,5.33,5.62,95.15450552200001,7.187,5.187
2020-02-14 23-24-20,21,16,29651,5.41,6.33,5.95,5.81,5.81,5.41,5.61,95.18145861250001,7.125,5.187
2020-02-14 23-25-20,21,16,29652,5.59,6.03,5.85,5.77,5.63,5.19,5.65,95.2353552205,7.187,5.187
2020-02-14 23-26-19,21,16,29653,5.59,6.57,5.73,5.45,5.67,5.49,5.65,95.26229873800001,7.187,5.25
2020-02-14 23-28-20,21,16,29655,5.55,6.43,6.11,5.71,5.59,5.23,5.68,95.34311014450002,7.25,5.25
2020-02-14 23-29-20,21,16,29656,5.55,6.17,6.29,6.07,5.89,5.63,5.68,95.3969684605,7.25,5.25
2020-02-14 23-30-20,21,16,29657,5.51,6.43,5.93,6.21,5.77,5.37,5.7,95.423892832,7.312,5.25
2020-02-14 23-31-20,21,16,29658,5.77,6.07,5.95,5.63,6.17,5.19,5.69,95.45081401250002,7.312,5.25
2020-02-14 23-32-20,21,16,29659,5.71,6.07,5.67,5.93,5.63,5.33,5.66,95.50464680050001,7.375,5.25
2020-02-14 23-33-19,21,16,29660,5.45,6.39,5.81,5.99,5.55,4.89,5.65,95.58537205,7.375,5.25
2020-02-14 23-35-20,21,16,29662,5.41,6.21,5.73,5.63,6.03,5.07,5.68,95.6122740845,7.437,5.25
2020-02-14 23-36-20,21,16,29663,5.73,6.11,6.17,5.95,5.89,5.41,5.7,95.66606858050001,7.5,5.312
2020-02-14 23-37-20,21,16,29664,6.03,6.39,6.17,5.81,6.13,5.59,5.75,95.69296104200001,7.562,5.312
2020-02-14 23-38-20,21,16,29665,5.95,6.33,5.71,6.07,5.93,5.49,5.89,95.7198503125,7.562,5.5
2020-02-14 23-39-20,21,16,29666,6.03,6.33,6.11,6.03,5.67,5.59,6,95.66606858050001,7.562,5.625
2020-02-14 23-40-20,21,16,29667,5.93,6.43,5.93,5.89,6.29,5.71,6.06,95.639172928,7.562,5.75
2020-02-14 23-41-20,21,16,29668,5.73,6.53,6.33,5.93,5.99,5.29,6.1,95.58537205,7.562,5.875
2020-02-14 23-42-20,21,16,29669,5.99,6.33,5.93,5.71,6.21,5.73,6.12,95.55846682450002,7.562,5.937
2020-02-14 23-43-20,21,16,29670,6.11,6.51,6.73,6.29,5.99,5.55,6.16,95.50464680050001,7.562,6
2020-02-14 23-44-20,21,16,29671,5.85,6.53,6.03,6.17,6.33,5.67,6.15,95.45081401250002,7.562,6
2020-02-14 23-45-20,21,16,29672,6.11,6.47,6.33,6.13,6.03,5.85,6.17,95.423892832,7.562,6
2020-02-14 23-46-19,21,16,29673,5.99,6.73,5.85,6.07,5.81,5.67,6.1,95.423892832,7.562,5.937
2020-02-14 23-47-20,21,16,29674,5.93,6.65,6.33,5.85,5.89,5.59,6.05,95.3969684605,7.562,5.875
2020-02-14 23-48-20,21,16,29675,5.93,6.53,5.85,5.93,6.25,5.37,5.96,95.3969684605,7.562,5.75
2020-02-14 23-50-20,21,16,29677,5.71,6.47,6.65,5.89,6.21,5.49,6.02,95.3969684605,7.562,5.75
2020-02-14 23-51-20,21,16,29678,5.85,6.35,6.03,6.21,6.03,5.51,5.99,95.37004089800001,7.562,5.812
2020-02-14 23-52-19,21,16,29679,5.77,6.43,6.03,5.93,5.55,5.49,5.95,95.37004089800001,7.562,5.75
2020-02-14 23-53-20,21,16,29680,5.93,6.75,6.13,5.67,6.13,5.71,6,95.34311014450002,7.562,5.75
2020-02-14 23-54-20,21,16,29681,5.93,6.47,6.17,5.93,6.07,5.29,6.14,95.28923906450001,7.5,5.875
2020-02-14 23-55-20,21,16,29682,6.07,6.73,6.13,5.55,6.11,5.71,6.14,95.2353552205,7.562,5.937
2020-02-14 23-56-20,21,16,29683,5.81,6.53,6.43,5.95,6.07,5.33,6.02,95.18145861250001,7.5,5.937
2020-02-14 23-57-20,21,16,29684,5.73,6.51,5.77,6.13,6.13,5.51,5.94,95.18145861250001,7.5,5.75
2020-02-14 23-58-20,21,16,29685,5.45,6.65,5.99,6.21,5.29,5.55,5.86,95.2353552205,7.5,5.687
2020-02-14 23-59-19,21,16,29686,5.93,6.33,5.85,5.89,5.71,5.49,5.8,95.28923906450001,7.437,5.687
2020-02-15 00-00-19,21,16,29687,5.49,6.33,5.93,5.81,6.07,5.15,5.8,95.34311014450002,7.437,5.562
2020-02-15 00-01-19,21,16,29688,5.63,6.11,6.07,5.95,5.77,5.45,5.76,95.3969684605,7.437,5.5
2020-02-15 00-02-20,21,16,29689,5.33,6.43,5.95,5.67,5.55,4.97,5.56,95.45081401250002,7.375,5.312
2020-02-15 00-03-20,21,16,29690,5.55,6.25,5.73,5.73,5.19,5.01,5.42,95.50464680050001,7.375,5.125
2020-02-15 00-04-20,21,16,29691,5.45,5.85,5.37,5.95,5.51,4.79,5.3,95.55846682450002,7.312,4.875
2020-02-15 00-05-19,21,16,29692,5.15,5.81,5.27,5.19,5.07,4.59,5.21,95.6122740845,7.187,4.812
2020-02-15 00-06-20,21,16,29693,4.93,5.81,5.29,6.07,5.29,4.63,5.2,95.7198503125,7.125,4.75
2020-02-15 00-07-20,21,16,29694,5.71,5.55,5.45,5.73,5.07,4.33,5.18,95.77361928050001,7.062,4.75
2020-02-15 00-08-20,21,16,29695,5.41,5.81,5.41,5.41,5.11,4.63,5.09,95.82737548450001,7,4.625
2020-02-15 00-09-20,21,16,29696,5.33,5.89,5.41,5.27,5.37,4.57,5.06,95.88111892450002,6.937,4.562
2020-02-15 00-10-20,21,16,29697,5.07,5.77,5.41,5.55,5.45,4.67,5.06,95.96171015200001,6.875,4.562
2020-02-15 00-11-20,21,16,29698,4.89,5.99,5.51,5.63,5.27,4.49,5.01,96.01542168200001,6.812,4.562
2020-02-15 00-12-20,21,16,29699,5.15,5.41,5.33,5.55,5.23,5.01,4.98,96.069120448,6.75,4.5
2020-02-15 00-13-20,21,16,29700,5.15,5.67,5.41,5.45,4.63,4.49,5.02,96.0959650445,6.687,4.5
2020-02-15 00-14-20,21,16,29701,4.97,5.89,5.55,5.49,5.01,4.97,5.1,96.14964466450002,6.687,4.625
2020-02-15 00-15-20,21,16,29702,5.23,5.59,5.37,5.29,5.63,5.01,5.2,96.17647968800001,6.625,4.687
2020-02-15 00-16-19,21,16,29703,5.51,5.85,5.27,5.45,5.49,5.05,5.22,96.20331152050001,6.625,4.75
2020-02-15 00-17-20,21,16,29704,5.01,5.51,5.63,5.33,5.07,4.75,5.23,96.25696561250001,6.625,4.75
2020-02-15 00-18-20,21,16,29705,5.01,5.89,5.67,5.51,5.33,4.79,5.2,96.283787872,6.625,4.75
2020-02-15 00-19-20,21,16,29706,4.79,6.11,5.67,5.41,5.55,4.75,5.08,96.31060694050001,6.625,4.625
2020-02-15 00-20-19,21,16,29707,5.15,5.77,5.45,5.23,5.01,4.71,5.02,96.31060694050001,6.562,4.562
2020-02-15 00-21-20,21,16,29708,5.29,6.11,5.63,5.71,4.85,3.41,5.03,96.36423550450002,6.562,4.5
2020-02-15 00-22-20,21,16,29709,5.05,6.03,5.23,5.29,4.89,4.23,5,96.4178513045,6.562,4.5
2020-02-15 00-23-19,21,16,29710,4.93,5.85,5.59,5.19,4.97,4.37,5.05,96.4178513045,6.562,4.5
2020-02-15 00-24-20,21,16,29711,5.05,6.13,5.55,5.19,5.27,4.59,5.06,96.4714543405,6.5,4.562
2020-02-15 00-25-20,21,16,29712,5.23,5.77,5.55,5.23,5.01,4.31,5.06,96.4714543405,6.5,4.562
2020-02-15 00-26-20,21,16,29713,5.05,5.93,5.27,5.01,5.05,4.93,5.11,96.5250446125,6.5,4.625
2020-02-15 00-27-16,21,16,29714,4.93,5.77,5.49,5.41,5.41,4.37,5.14,96.5250446125,6.5,4.687
2020-02-15 00-28-20,21,16,29715,5.15,5.93,5.33,5.33,5.23,4.67,5.16,96.5250446125,6.5,4.687
2020-02-15 00-29-19,21,16,29716,5.05,5.93,5.63,5.23,5.15,4.67,5.18,96.55183496200002,6.5,4.687
2020-02-15 00-30-20,21,16,29717,4.89,5.89,5.37,5.59,5.23,4.53,5.18,96.57862212050001,6.5,4.75
2020-02-15 00-31-20,21,16,29718,5.41,5.67,5.73,5.73,5.27,4.93,5.21,96.57862212050001,6.5,4.75
