TempPlant3,TempPlant5,TempPlant6,Air_temp_loc,Humedity,air_temp,Ambient_1_6,Date
8.45,8.55,8.75,4.31,103.305193298,4.687,3.562,2020-01-28 00-00-16
8.05,7.73,7.37,4.39,103.305193298,4.75,3.562,2020-01-28 00-01-16
8.29,7.79,7.77,4.34,103.305193298,4.75,3.562,2020-01-28 00-02-16
8.83,8.87,8.51,4.31,103.33116356050002,4.75,3.5,2020-01-28 00-03-15
8.33,8.01,8.23,4.32,103.33116356050002,4.75,3.5,2020-01-28 00-04-15
8.47,8.15,8.19,4.3,103.33116356050002,4.75,3.437,2020-01-28 00-05-16
7.61,7.79,7.41,4.26,103.33116356050002,4.75,3.437,2020-01-28 00-06-16
7.69,7.97,8.09,4.22,103.38309451250001,4.75,3.437,2020-01-28 00-07-16
8.55,8.27,8.37,4.24,103.43501270050001,4.75,3.437,2020-01-28 00-08-16
8.27,8.33,8.27,4.32,103.43501270050001,4.75,3.5,2020-01-28 00-09-16
8.23,8.09,8.23,4.33,103.38309451250001,4.75,3.5,2020-01-28 00-10-15
7.61,7.59,7.45,4.28,103.40905520200002,4.75,3.437,2020-01-28 00-11-16
7.73,7.91,7.77,4.26,103.43501270050001,4.75,3.375,2020-01-28 00-12-16
8.41,8.47,8.27,4.27,103.43501270050001,4.75,3.375,2020-01-28 00-13-16
8.51,8.41,7.97,4.29,103.46096700800001,4.75,3.375,2020-01-28 00-14-16
8.41,7.91,8.37,4.3,103.43501270050001,4.687,3.375,2020-01-28 00-15-16
7.59,7.47,7.27,4.32,103.40905520200002,4.687,3.375,2020-01-28 00-16-15
7.87,7.79,7.77,4.35,103.40905520200002,4.687,3.437,2020-01-28 00-17-16
8.33,8.19,8.41,4.45,103.43501270050001,4.75,3.562,2020-01-28 00-18-16
8.41,8.33,8.45,4.5,103.40905520200002,4.687,3.625,2020-01-28 00-19-16
8.47,8.87,8.69,4.48,103.38309451250001,4.75,3.562,2020-01-28 00-20-16
7.69,7.51,7.29,4.45,103.38309451250001,4.75,3.562,2020-01-28 00-21-16
8.33,7.79,7.91,4.47,103.38309451250001,4.75,3.562,2020-01-28 00-22-15
8.69,8.19,8.83,4.46,103.38309451250001,4.75,3.562,2020-01-28 00-23-15
8.37,8.47,8.71,4.48,103.38309451250001,4.75,3.562,2020-01-28 00-24-16
8.45,8.33,8.45,4.5,103.35713063200001,4.75,3.625,2020-01-28 00-25-16
8.13,7.61,7.41,4.48,103.38309451250001,4.75,3.625,2020-01-28 00-26-16
8.05,7.97,8.01,4.48,103.38309451250001,4.75,3.625,2020-01-28 00-27-16
8.71,8.19,8.51,4.52,103.33116356050002,4.75,3.625,2020-01-28 00-28-16
8.41,8.05,8.33,4.59,103.33116356050002,4.812,3.687,2020-01-28 00-29-15
8.27,8.27,8.27,4.6,103.2792198445,4.812,3.75,2020-01-28 00-30-16
7.87,7.59,7.27,4.58,103.2792198445,4.812,3.75,2020-01-28 00-31-16
8.45,7.87,7.91,4.62,103.2792198445,4.812,3.75,2020-01-28 00-32-16
8.47,8.37,8.61,4.66,103.25324320000001,4.812,3.812,2020-01-28 00-33-16
8.59,8.55,8.89,4.66,103.25324320000001,4.812,3.812,2020-01-28 00-34-16
8.75,9.03,8.61,4.6,103.2272633645,4.875,3.75,2020-01-28 00-35-16
7.91,7.27,7.65,4.68,103.2272633645,4.875,3.812,2020-01-28 00-36-15
7.97,8.19,7.83,4.69,103.2272633645,4.875,3.875,2020-01-28 00-37-16
8.75,8.15,8.27,4.68,103.2272633645,4.937,3.875,2020-01-28 00-38-16
8.71,8.69,8.89,4.67,103.17529412050001,4.875,3.812,2020-01-28 00-39-16
8.55,8.93,8.93,4.66,103.2272633645,4.875,3.812,2020-01-28 00-40-16
7.97,7.87,7.79,4.69,103.2272633645,4.937,3.812,2020-01-28 00-41-16
8.29,8.27,7.97,4.62,103.2272633645,4.875,3.812,2020-01-28 00-42-15
